text
<|user|>
Sentence: Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: 9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The total amount of subscription prices was recorded in the fund for invested non-restricted equity .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: According to Honka Japan 's Managing Director Marko Saarelainen , Honkarakenne exports about 200 ready made log houses to Japan a year .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The agreement strengthens our long-term partnership with Nokia Siemens Networks .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The contract also includes installation work in a new multistorey carpark for close on 1,000 vehicles .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: In the third quarter of 2007 , net sales totaled EUR 25.95 mn , and operating profit EUR 3.88 mn .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The cosmetics collection includes an eye shadow , face powder , lip gloss , mascara and accessories .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The new organization consists of two business units : Charging & Messaging and Finance & Administration .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Product coverage : baked goods ; biscuits ; breakfast cereals Data coverage : market sizes historic and forecasts , company shares , brand shares and distribution data .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The diluted loss per share narrowed to EUR 0.27 from EUR 0.86 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: `` Our aim is to understand different traffic patterns based on the use of each building .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Financial terms were n't disclosed .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Cramo slipped to a pretax loss of EUR 6.7 million from a pretax profit of EUR 58.9 million .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Cramo , headquartered in Vantaa , Finland , rents construction machinery and equipment , as well as rents and sells modular space .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The EUR17m contract includes both design and construction works .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Tecnotree 's convergent charging solution includes functionality for prepaid and post-paid billing , charging and rating of voice calls , video calls and raw data traffic for both mobile and fixed networks .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: U.S.-based T Corp. is in talks with Scandinavian telecoms company TeliaSonera to sell its stake in Uzbek cellular operator Coscom , an executive at Coscom told Interfax .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The value of the firm 's forestry holdings increased by SEK 3.6 bn .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Group net sales in the third quarter of 2007 totaled EUR 142.3 mn and operating profit EUR 4.3 mn .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: UPM-Kymmene Corp. , the world 's largest maker of magazine paper , on Tuesday reported a 19-percent profit drop as lower paper prices , higher costs and a strong euro hurt revenue .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: It will provide heating in the form of hot water for the sawmill 's needs .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Tekla 's defense business employs over 20 persons and is located in Espoo , Finland .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The Stena Poseidon is a so-called Panamax tanker , designed to be able to pass through the narrow passages in the Panama Canal 's locks .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The purchase price will be paid in cash upon the closure of the transaction , scheduled for April 1 , 2009 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: It estimates the operating profit to further improve from the third quarter .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Outotec 's scope of delivery includes design , basic engineering and supply of proprietary equipment for a sinter plant with a grate area of 496 square meters .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The customers will have an access to integrated propeller and gear packages from one source .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Otherwise the situation is under control .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The company recorded revenues of E658 .1 million during the fiscal year ended December 2007 , an increase of 23 % over 2006 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finlan 's listed food industry company HKScan Group controlled companies in the Baltics improved revenues by EUR 3.5 mn to EUR 160.4 mn in 2010 from EUR 156.9 mn in the year before .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The agreement is valid for four years .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Order intake grew by 40 % year-on-year and 30 % year-on-year , respectively , to EUR 576 million and EUR 1.7 billion for the respective January-September and July-September 2010 periods .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: `` It wo n't happen overnight .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finnish silicon wafer technology company Okmetic Oyj ( OMX Helsinki : OKM1V ) reported on Thursday ( 7 August ) an operating profit of EUR5 .3 m for the period January-June 2008 , up from EUR3 .3 m in the corresponding period in 2007 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: By 14:29 CET on Monday , shares in Bavarian Nordic had climbed 1.21 % to DKK250 on the stock exchange in Copenhagen after having lost 7.41 % in the past month .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Nordea sees a return to positive growth for the Baltic countries in 2011 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: ZAO YIT Moskovia builds housing in Moscow and its surrounding cities .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The shares shall be acquired according to the Rules of NASDAQ OMX Helsinki and otherwise according to the rules related to acquisition of the company 's own shares .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finnish metal products company Componenta Oyj ( HEL : CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 6.1 percent growth in beer sales for January-September to 101.99 million liters .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The writing and publication of Lemmink+ñinen -¦ s history is a continuation of earlier collaboration between Antti Tuuri and the company .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Progress Group , QPR 's representative in Saudi Arabia and North Africa , has signed a framework agreement for a long term strategic relationship with ISE .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: 4 ) Complete name of the shareholder : Otto Henrik Bernhard Nyberg 5 ) Further information : The amount of shares now transferred corresponds to 5.68 % of the total number of shares in Aspo Plc. .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Aspo 's Group structure and business operations are continually developed without any predefined schedules .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The net sales of Healthcare Trade business in 2009 were EUR 145.1 million EUR 155.2 million and operating profit EUR 8.9 million EUR 7.9 million .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Raisio is the site of the main production plants as well as company headquarters .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Why not subscribe to the magazine ?
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Aspocomp Group , headquartered in Helsinki , Finland , develops interconnection solutions for the electronics industry .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The energy sector accounted for approximately 33 % and the steel industry for about 57 % of the transportation volume .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The group 's net sales in 2007 were EUR683 .6 m.
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Sales of mid-strength beer decreased by 40 % .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Commission income fell to EUR 4.6 mn from EUR 5.1 mn in the corresponding period in 2007 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The share subscription period will expire on 30 September 2007 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: An earn-out payment of up to 4.0 mln euro ( $ 5.3 mln ) can also be paid depending on Intellibis financial performance in 2007 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: In July-September 2009 , Konecranes ' sales decreased to EUR 368.7 mn from EUR 520.4 mn in July-September 2008 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: +£lemiste City is the environment for a knowledge-based economy providing work for 3,300 people with the total turnover of its companies amounting to EEK 5.4 bn , '' said +£lo P+ñrnits , chairman of the supervisory board of +£lemiste City and Mainor .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Activities range from the development of natural resources to the retailed marketing of finished products .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: 4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The plan is estimated to generate some EUR 5 million ( USD 6.5 m ) in cost savings on an annual basis .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Before Kemira 's installation NordAlu was producing 3,500 tons of liquid and solid aluminum waste per year .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: L+ñnnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: HK Ruokatalo 's target is to know the consumers .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Number of offers received for this contract is two .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Please inform IR Johanna Koskinen of your participation no later than 20 April at 10 a.m. A telephone conference for financial analysts and investors , conducted in English , will begin at 3:00 p.m. Finnish time ( EET ) .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Net sales in 2007 are expected to be 10 % up on 2006 .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: It will also strengthen Ruukki 's offshore business .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The EA Reng group posted sales of approximately 84 million kroons for 2007 .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Established in 1987 , the SRV Group is a private Finnish construction concern with operations in Finland , the Baltic countries and Russia .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .
Sentiment:<|end|>
<|assistant|>
negative<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .
Sentiment:<|end|>
<|assistant|>
positive<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The financial details of the acquisition were not disclosed .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: No financial details were revealed .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
Sentence: The Division also includes joint sales , marketing and controlling functions for these units .
Sentiment:<|end|>
<|assistant|>
neutral<|end|>"
"<|system|>
You are a professional financial analyst. Classify the sentiment of the following news sentence.<|end|>
<|user|>
